ID,line,path,eva_nr,category,station,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,departure_delay_m,info,arrival_delay_check,departure_delay_check
-8841955339355239150-2407080038-12,3,Berlin-Grunewald|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:04:00,2024-07-08 01:04:00,2024-07-08 01:04:00,2024-07-08 01:04:00,0,0,,on_time,on_time
-461722775312558653-2407080051-13,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:17:00,2024-07-08 01:18:00,2024-07-08 01:17:00,2024-07-08 01:18:00,0,0,,on_time,on_time
-2631771163868660921-2407080049-14,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee|Berlin-Altglienicke|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg|Berlin Plänterwald|Berlin Treptower Park|Berlin Warschauer Straße|Berlin Ostbahnhof (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:30:00,2024-07-08 01:30:00,2024-07-08 01:30:00,2024-07-08 01:30:00,0,0,,on_time,on_time
8253464076549036480-2407080029-14,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee|Berlin-Altglienicke|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg|Berlin Plänterwald|Berlin Treptower Park|Berlin Warschauer Straße|Berlin Ostbahnhof (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:10:00,2024-07-08 01:10:00,2024-07-08 01:10:00,2024-07-08 01:10:00,0,0,,on_time,on_time
-3651380486372699093-2407080038-17,9,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:14:00,2024-07-08 01:14:00,2024-07-08 01:14:00,2024-07-08 01:14:00,0,0,,on_time,on_time
-5497641565686166623-2407080041-11,5,Berlin-Mahlsdorf (S)|Berlin-Kaulsdorf|Berlin Wuhletal|Berlin-Biesdorf|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:05:00,2024-07-08 01:05:00,2024-07-08 01:05:00,2024-07-08 01:05:00,0,0,,on_time,on_time
398857489194859952-2407080041-17,7,Potsdam Hbf (S)|Potsdam-Babelsberg|Potsdam Griebnitzsee (S)|Berlin-Wannsee (S)|Berlin-Nikolassee|Berlin-Grunewald|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:26:00,2024-07-08 01:27:00,2024-07-08 01:26:00,2024-07-08 01:27:00,0,0,,on_time,on_time
-7320758964149291748-2407080021-17,7,Potsdam Hbf (S)|Potsdam-Babelsberg|Potsdam Griebnitzsee (S)|Berlin-Wannsee (S)|Berlin-Nikolassee|Berlin-Grunewald|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:06:00,2024-07-08 01:07:00,2024-07-08 01:06:00,2024-07-08 01:07:00,0,0,,on_time,on_time
-533531156845230720-2407080109-14,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee|Berlin-Altglienicke|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg|Berlin Plänterwald|Berlin Treptower Park|Berlin Warschauer Straße|Berlin Ostbahnhof (S),8089019,4,Jannowitzbrücke,Berlin,Berlin,10179,13.419347,52.51427,2024-07-08 01:50:00,2024-07-08 01:50:00,2024-07-08 01:50:00,2024-07-08 01:50:00,0,0,,on_time,on_time
-816610209260891280-2407080037-8,21,Erfurt Hbf|Vieselbach|Hopfgarten(Weimar)|Weimar|Oberweimar|Mellingen(Thür)|Großschwabhausen,8011957,3,Jena West,Thüringen,Jena,7745,11.577848,50.923286,2024-07-08 01:14:00,2024-07-08 01:14:00,2024-07-08 01:14:00,2024-07-08 01:14:00,0,0,,on_time,on_time
-3112591690244693923-2407080035-28,1,Wiesbaden Hbf|Wiesbaden Ost|Mainz-Kastel|Hochheim(Main)|Flörsheim(Main)|Eddersheim|Hattersheim(Main)|Frankfurt-Sindlingen|Frankfurt-Höchst Farbwerke|Frankfurt-Höchst|Frankfurt-Nied|Frankfurt-Griesheim|Frankfurt Hbf (tief)|Frankfurt(M)Taunusanlage|Frankfurt(M)Hauptwache|Frankfurt(M)Konstablerwache|Frankfurt(M)Ostendstraße|Frankfurt(M)Mühlberg|Offenbach(Main) Kaiserlei|Offenbach(Main) Ledermuseum|Offenbach(Main) Marktplatz|Offenbach(Main)Ost|Offenbach-Bieber|Offenbach-Waldhof|Obertshausen(Kr Of)|Rodgau-Weiskirchen|Rodgau-Hainhausen,8003131,5,Rodgau-Jügesheim,Hessen,Rodgau,63110,8.878957,50.025984,2024-07-08 01:52:00,2024-07-08 01:52:00,2024-07-08 01:52:00,2024-07-08 01:52:00,0,0,,on_time,on_time
5815235801136320584-2407080005-28,1,Wiesbaden Hbf|Wiesbaden Ost|Mainz-Kastel|Hochheim(Main)|Flörsheim(Main)|Eddersheim|Hattersheim(Main)|Frankfurt-Sindlingen|Frankfurt-Höchst Farbwerke|Frankfurt-Höchst|Frankfurt-Nied|Frankfurt-Griesheim|Frankfurt Hbf (tief)|Frankfurt(M)Taunusanlage|Frankfurt(M)Hauptwache|Frankfurt(M)Konstablerwache|Frankfurt(M)Ostendstraße|Frankfurt(M)Mühlberg|Offenbach(Main) Kaiserlei|Offenbach(Main) Ledermuseum|Offenbach(Main) Marktplatz|Offenbach(Main)Ost|Offenbach-Bieber|Offenbach-Waldhof|Obertshausen(Kr Of)|Rodgau-Weiskirchen|Rodgau-Hainhausen,8003131,5,Rodgau-Jügesheim,Hessen,Rodgau,63110,8.878957,50.025984,2024-07-08 01:22:00,2024-07-08 01:22:00,2024-07-08 01:22:00,2024-07-08 01:22:00,0,0,,on_time,on_time
2192436520712598630-2407080054-2,4,Berlin Hbf,8011167,4,Jungfernheide,Berlin,Berlin,10589,13.299437,52.530276,2024-07-08 00:59:00,2024-07-08 01:01:00,2024-07-08 01:00:00,2024-07-08 01:01:00,1,0,,on_time,on_time
-2061827729431017903-2407080030-12,54,Frankfurt(Main)Hbf|Frankfurt(Main)Süd|Frankfurt(Main)Ost|Frankfurt-Mainkur|Maintal West|Maintal Ost|Hanau-Wilhelmsbad|Hanau West|Hanau Hbf|Großauheim(Kr Hanau)|Großkrotzenburg,8003143,4,Kahl (Main),Bayern,Kahl (Main),63796,9.005468,50.07687,2024-07-08 01:07:00,2024-07-08 01:08:00,,,0,0,Störung,on_time,on_time
1727253806425969981-2407080043-8,48,Bonn-Mehlem|Bonn-Bad Godesberg|Bonn UN Campus|Bonn Hbf|Roisdorf|Sechtem|Brühl,8003160,4,Hürth-Kalscheuren,Nordrhein-Westfalen,Hürth-Kalscheuren,50354,6.910223,50.875671,2024-07-08 01:10:00,2024-07-08 01:11:00,2024-07-08 01:10:00,2024-07-08 01:11:00,0,0,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
7685762324617193378-2407080038-6,26,Köln/Bonn Flughafen|Köln Messe/Deutz|Köln Hbf|Köln West|Köln Süd,8003160,4,Hürth-Kalscheuren,Nordrhein-Westfalen,Hürth-Kalscheuren,50354,6.910223,50.875671,2024-07-08 01:08:00,2024-07-08 01:08:00,2024-07-08 01:10:00,2024-07-08 01:10:00,2,2,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
3810275513394025353-2407080040-5,24,Köln Messe/Deutz|Köln Hbf|Köln West|Köln Süd,8003160,4,Hürth-Kalscheuren,Nordrhein-Westfalen,Hürth-Kalscheuren,50354,6.910223,50.875671,2024-07-08 00:59:00,2024-07-08 01:00:00,2024-07-08 00:59:00,2024-07-08 01:00:00,0,0,,on_time,on_time
-3407935276655121808-2407080111-11,26,Remagen|Oberwinter|Rolandseck|Bonn-Mehlem|Bonn-Bad Godesberg|Bonn UN Campus|Bonn Hbf|Roisdorf|Sechtem|Brühl,8003160,4,Hürth-Kalscheuren,Nordrhein-Westfalen,Hürth-Kalscheuren,50354,6.910223,50.875671,2024-07-08 01:48:00,2024-07-08 01:49:00,2024-07-08 01:48:00,2024-07-08 01:49:00,0,0,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
-5945863034489837010-2407080025-24,4,Eppingen|Eppingen West|Sulzfeld(Baden)|Zaisenhausen|Flehingen|Oberderdingen-Flehingen|Bauerbach|Gölshausen Industriegebiet|Gölshausen|Bretten Kupferhälde|Bretten Schulzentrum|Bretten Wannenweg|Bretten Stadtmitte|Bretten|Rinklingen|Dürrenbüchig|Wössingen Ost|Wössingen|Jöhlingen|Jöhlingen West|Berghausen Hummelberg|Grötzingen Oberausstraße|Grötzingen,8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:22:00,2024-07-08 01:22:00,2024-07-08 01:22:00,2024-07-08 01:22:00,0,0,,on_time,on_time
7549242416341637866-2407080020-17,32,Menzingen(Baden)|Bahnbrücken|Gochsheim(Baden)|Münzesheim Ost|Münzesheim|Oberöwisheim|Unteröwisheim Bf|Unteröwisheim M.-Luther-Str.|Ubstadt Salzbrunnenstr|Ubstadt Ort|Bruchsal Stegwiesen|Bruchsal Schloßgarten|Bruchsal|Bruchsal Bildungszentrum|Untergrombach|Weingarten(Baden),8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:16:00,2024-07-08 01:17:00,2024-07-08 01:16:00,2024-07-08 01:17:00,0,0,,on_time,on_time
-7547402411221575024-2407080029-15,31,Odenheim Bf|Odenheim West|Zeutern Ost|Zeutern Bf|Zeutern Sportplatz|Stettfeld(Baden)|Ubstadt Uhlandstr.|Ubstadt Ort|Bruchsal Stegwiesen|Bruchsal Schloßgarten|Bruchsal|Bruchsal Bildungszentrum|Untergrombach|Weingarten(Baden),8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:16:00,2024-07-08 01:17:00,2024-07-08 01:16:00,2024-07-08 01:17:00,0,0,,on_time,on_time
615799156828728797-2407072351-25,3,Schifferstadt|Limburgerhof|Ludwigshafen-Rheingönheim|Ludwigshafen-Mundenheim|Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte|Mannheim Hbf|Mannheim ARENA/Maimarkt|Mannheim-Seckenheim|Mannheim-Friedrichsfeld Süd|Heidelberg-Pfaffengrund/Wieblingen|Heidelberg Hbf|Heidelberg-Kirchheim/Rohrbach|St Ilgen-Sandhausen|Wiesloch-Walldorf|Rot-Malsch|Bad Schönborn-Kronau|Bad Schönborn Süd|Stettfeld-Weiher|Ubstadt-Weiher|Bruchsal|Bruchsal Bildungszentrum|Untergrombach|Weingarten(Baden),8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:26:00,2024-07-08 01:26:00,2024-07-08 01:26:00,2024-07-08 01:27:00,0,1,,on_time,on_time
-1326180400075867703-2407080042-21,5,"Karlsruhe-Kniel. Rheinbergstr.|Knielingen Eggensteiner Straße, Karlsruhe|Knielingen Herweghstraße, Karlsruhe|Knielingen Siemens, Karlsruhe|Mühlburg West, Karlsruhe|Starckstraße, Karlsruhe|Lameyplatz, Karlsruhe|Karlsruhe Entenfang|Philippstraße, Karlsruhe|Händelstraße, Karlsruhe|Yorckstraße, Karlsruhe|Mühlburger Tor, Karlsruhe|Europaplatz/Postgalerie (U), Karlsruhe|Marktplatz (Kaiserstraße U), Karlsruhe|Kronenplatz (U), Karlsruhe|Durlacher Tor/KIT-Campus Süd (U), Karlsruhe|Gottesauer Platz/BGV, Karlsruhe|Tullastraße/Alter Schlachthof, Karlsruhe|Weinweg, Karlsruhe|Durlach Untermühlstraße, Karlsruhe",8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:11:00,2024-07-08 01:12:00,2024-07-08 01:11:00,2024-07-08 01:12:00,0,0,,on_time,on_time
2597552505929967928-2407080101-10,5,"Söllingen(b Karlsr)|Söllingen Reetzstr.|Berghausen Am Stadion|Berghausen(Baden)|Berghausen Pfinzbrücke|Grötzingen Krappmühlenweg|Grötzingen Oberausstraße|Grötzingen|Durlach Hubstraße, Karlsruhe",8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:15:00,2024-07-08 01:16:00,2024-07-08 01:15:00,2024-07-08 01:16:00,0,0,,on_time,on_time
-8310784213106853885-2407080115-13,4,"Karlsruhe Albtalbahnhof|Karlsruhe Bahnhofsvorplatz|Poststraße, Karlsruhe|Tivoli, Karlsruhe|Werderstraße, Karlsruhe|Rüppurrer Tor, Karlsruhe|Kronenplatz, Karlsruhe|Durlacher Tor/KIT-Campus Süd, Karlsruhe|Gottesauer Platz/BGV, Karlsruhe|Tullastraße/Alter Schlachthof, Karlsruhe|Weinweg, Karlsruhe|Durlach Untermühlstraße, Karlsruhe",8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:34:00,2024-07-08 01:35:00,2024-07-08 01:34:00,2024-07-08 01:35:00,0,0,,on_time,on_time
-7467612075802169228-2407080106-18,5,"Pforzheim Hbf|Ispringen|Ersingen|Ersingen West|Königsbach(Baden)|Wilferdingen-Singen|Kleinsteinbach|Söllingen Kapellenstraße|Söllingen(b Karlsr)|Söllingen Reetzstr.|Berghausen Am Stadion|Berghausen(Baden)|Berghausen Pfinzbrücke|Grötzingen Krappmühlenweg|Grötzingen Oberausstraße|Grötzingen|Durlach Hubstraße, Karlsruhe",8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:45:00,2024-07-08 01:46:00,2024-07-08 01:45:00,2024-07-08 01:46:00,0,0,,on_time,on_time
-8332221861054296360-2407080016-8,1,Stuttgart Hbf|Ludwigsburg|Bietigheim-Bissingen|Vaihingen(Enz)|Mühlacker|Pforzheim Hbf|Wilferdingen-Singen,8003184,3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,8.462822,49.002328,2024-07-08 01:14:00,2024-07-08 01:15:00,2024-07-08 01:18:00,2024-07-08 01:19:00,4,4,,on_time,on_time
-5359073389196170965-2407080044-7,55,Würzburg Hbf|Würzburg-Zell|Veitshöchheim|Thüngersheim|Retzbach-Zellingen|Himmelstadt,8003189,4,Karlstadt (Main),Bayern,Karlstadt (Main),97753,9.768148,49.962899,2024-07-08 01:09:00,2024-07-08 01:10:00,2024-07-08 01:09:00,2024-07-08 01:10:00,0,0,Störung,on_time,on_time
4154482877971126855-2407080113-1,RE98,,8000193,2,Kassel Hbf,Hessen,Kassel,34117,9.489501,51.31826,,2024-07-08 01:13:00,,2024-07-08 01:13:00,0,0,,on_time,on_time
5406595945530653202-2407072321-17,30,Frankfurt(Main)Hbf|Friedberg(Hess)|Gießen|Lollar|Fronhausen(Lahn)|Niederwalgern|Marburg Süd|Marburg(Lahn)|Cölbe|Kirchhain(Bz Kassel)|Stadtallendorf|Neustadt(Kr Marburg)|Treysa|Borken(Hess)|Wabern(Bz Kassel)|Baunatal-Guntershausen,8003200,2,Kassel-Wilhelmshöhe,Hessen,Kassel,34131,9.44711566,51.3125585,2024-07-08 01:44:00,2024-07-08 01:45:00,2024-07-08 01:44:00,2024-07-08 01:45:00,0,0,,on_time,on_time
4154482877971126855-2407080113-2,RE98,Kassel Hbf,8003200,2,Kassel-Wilhelmshöhe,Hessen,Kassel,34131,9.44711566,51.3125585,2024-07-08 01:18:00,2024-07-08 01:19:00,2024-07-08 01:18:00,2024-07-08 01:19:00,0,0,,on_time,on_time
-8113510014444265963-2407080102-2,6,Westerland(Sylt),8003222,4,Keitum,Schleswig-Holstein,Sylt/ OT Keitum,25980,8.368969,54.888814,2024-07-08 01:06:00,2024-07-08 01:07:00,2024-07-08 01:07:00,2024-07-08 01:08:00,1,1,,on_time,on_time
-6843757565242396084-2407080017-10,75,Ulm Hbf|Neu-Ulm|Finningerstraße|Gerlenhofen|Senden|Vöhringen|Bellenberg|Illertissen|Altenstadt(Iller),8003227,5,Kellmünz,Bayern,Kellmünz,89293,10.124616,48.120286,2024-07-08 00:59:00,2024-07-08 01:00:00,2024-07-08 00:59:00,2024-07-08 01:00:00,0,0,,on_time,on_time
454107378863853358-2407080058-15,8,Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf,8003228,5,Kelsterbach,Hessen,Kelsterbach,65451,8.529479,50.06249,2024-07-08 01:33:00,2024-07-08 01:34:00,2024-07-08 01:33:00,2024-07-08 01:34:00,0,0,,on_time,on_time
5080793098696004075-2407080028-15,8,Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf,8003228,5,Kelsterbach,Hessen,Kelsterbach,65451,8.529479,50.06249,2024-07-08 01:03:00,2024-07-08 01:04:00,2024-07-08 01:04:00,2024-07-08 01:04:00,1,0,,on_time,on_time
2016656486718619580-2407080048-11,8,Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord|Mainz Hbf|Mainz Römisches Theater|Mainz-Gustavsburg|Mainz-Bischofsheim|Rüsselsheim Opelwerk|Rüsselsheim|Raunheim,8003228,5,Kelsterbach,Hessen,Kelsterbach,65451,8.529479,50.06249,2024-07-08 01:24:00,2024-07-08 01:24:00,2024-07-08 01:24:00,2024-07-08 01:25:00,0,1,,on_time,on_time
3515187764246756729-2407080154-1,8,,8003228,5,Kelsterbach,Hessen,Kelsterbach,65451,8.529479,50.06249,,2024-07-08 01:54:00,,,0,0,,on_time,on_time
4796285488527221163-2407080051-7,S6,Düsseldorf-Unterrath|Düsseldorf-Rath Mitte|Düsseldorf-Rath|Ratingen Ost|Hösel|Kettwig Stausee,8000198,4,Kettwig,Nordrhein-Westfalen,Essen,45219,6.953747,51.363375,2024-07-08 01:39:00,2024-07-08 01:39:00,,,0,0,,on_time,on_time
-1738621519980832698-2407080156-1,6,,8000198,4,Kettwig,Nordrhein-Westfalen,Essen,45219,6.953747,51.363375,,2024-07-08 01:56:00,,,0,0,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
2268301733203488440-2407080021-7,S6,Düsseldorf-Unterrath|Düsseldorf-Rath Mitte|Düsseldorf-Rath|Ratingen Ost|Hösel|Kettwig Stausee,8000198,4,Kettwig,Nordrhein-Westfalen,Essen,45219,6.953747,51.363375,2024-07-08 01:09:00,2024-07-08 01:09:00,2024-07-08 01:09:00,2024-07-08 01:09:00,0,0,,on_time,on_time
8250438427699303315-2407080120-1,S6,,8000198,4,Kettwig,Nordrhein-Westfalen,Essen,45219,6.953747,51.363375,,2024-07-08 01:20:00,,,0,0,,on_time,on_time
-1163722070078313582-2407072318-9,EV,Düsseldorf Hbf|Meerbusch-Osterath|Krefeld-Oppum|Krefeld Hbf|Kempen(Niederrhein)|Aldekerk|Nieukerk|Geldern,8003247,5,Kevelaer,Nordrhein-Westfalen,Kevelaer,47623,6.252227,51.581008,2024-07-08 01:23:00,2024-07-08 01:23:00,,,0,0,,on_time,on_time
4870413973009524025-2407080042-6,RB54,Rosenheim|Raubling|Brannenburg|Flintsbach|Oberaudorf,8003249,4,Kiefersfelden,Bayern,Kiefersfelden,83088,12.190473,47.609907,2024-07-08 01:03:00,2024-07-08 01:03:00,2024-07-08 01:04:00,2024-07-08 01:05:00,1,2,,on_time,on_time
-2739961280303132791-2407080109-1,RB84,,8000199,2,Kiel Hbf,Schleswig-Holstein,Kiel,24114,10.131976,54.314985,,2024-07-08 01:09:00,,2024-07-08 01:09:00,0,0,,on_time,on_time
-7340389648068455484-2407080112-1,RB76,,8000199,2,Kiel Hbf,Schleswig-Holstein,Kiel,24114,10.131976,54.314985,,2024-07-08 01:12:00,,2024-07-08 01:12:00,0,0,,on_time,on_time
3810275513394025353-2407080040-6,24,Köln Messe/Deutz|Köln Hbf|Köln West|Köln Süd|Hürth-Kalscheuren,8003252,5,Kierberg,Nordrhein-Westfalen,Brühl,50321,6.888375,50.838197,2024-07-08 01:04:00,2024-07-08 01:05:00,2024-07-08 01:04:00,2024-07-08 01:05:00,0,0,,on_time,on_time
-3820337994096706162-2407080033-12,RB41,Frankfurt(Main)Hbf|Hanau Hbf|Hanau Nord|Bruchköbel|Ostheim(Kr Hanau)|Nidderau|Assenheim(Oberhess)|Friedberg(Hess)|Bad Nauheim|Ostheim(b Butzbach)|Butzbach,8003262,5,Kirch Göns,Hessen,Butzbach,35510,8.666869,50.473373,2024-07-08 01:33:00,2024-07-08 01:34:00,2024-07-08 01:33:00,2024-07-08 01:34:00,0,0,,on_time,on_time
-8304442680762532771-2407080016-28,1,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell|Altbach|Plochingen|Wernau(Neckar)|Wendlingen(Neckar),8003282,5,Kirchheim (Teck)-Ötlingen,Baden-Württemberg,Kirchheim unter Teck,73230,9.416291,48.657764,2024-07-08 01:36:00,2024-07-08 01:37:00,2024-07-08 01:36:00,2024-07-08 01:37:00,0,0,Information,on_time,on_time
4035296386850578453-2407072346-28,1,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell|Altbach|Plochingen|Wernau(Neckar)|Wendlingen(Neckar),8003282,5,Kirchheim (Teck)-Ötlingen,Baden-Württemberg,Kirchheim unter Teck,73230,9.416291,48.657764,2024-07-08 01:06:00,2024-07-08 01:07:00,2024-07-08 01:06:00,2024-07-08 01:07:00,0,0,Information,on_time,on_time
8158184367211786705-2407080004-32,6,Tutzing|Feldafing|Possenhofen|Starnberg|Starnberg Nord|Gauting|Stockdorf|Planegg|Gräfelfing|Lochham|München-Westkreuz|München-Pasing|München-Laim|München Hirschgarten|München Donnersbergerbrücke|München Hackerbrücke|München Hbf (tief)|München Karlsplatz|München Marienplatz|München Isartor|München Rosenheimer Platz|München Ost|München Leuchtenbergring|München-Berg am Laim|München-Trudering|Gronsdorf|Haar|Vaterstetten|Baldham|Zorneding|Eglharting,8003290,4,Kirchseeon,Bayern,Kirchseeon,85614,11.887255,48.0709,2024-07-08 01:22:00,2024-07-08 01:22:00,2024-07-08 01:22:00,2024-07-08 01:22:00,0,0,Bauarbeiten,on_time,on_time
-8113510014444265963-2407080102-4,6,Westerland(Sylt)|Keitum|Morsum,8003303,5,Klanxbüll,Schleswig-Holstein,Klanxbüll,25924,8.676454,54.861997,2024-07-08 01:22:00,2024-07-08 01:23:00,2024-07-08 01:23:00,2024-07-08 01:25:00,1,2,,on_time,on_time
-3390013903921837926-2407080013-21,1,Hamburg Airport|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Hamburg Landwehr|Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S)|Hamburg-Ottensen|Hamburg-Bahrenfeld|Hamburg-Othmarschen,8003312,4,Klein Flottbek,Hamburg,Hamburg,22609,9.861122,53.558169,2024-07-08 01:00:00,2024-07-08 01:00:00,2024-07-08 01:00:00,2024-07-08 01:01:00,0,1,,on_time,on_time
